URL,Title,Image,Images_num,h1_num,h2_num,Paragraphs_num,Paragraphs_Word_Count_avg,Quotes_num,Publication,Writer,Date,Read_Time,Claps,Responses
https://medium.com/neodotlife/gene-expression-lives-on-on-after-death-63b204727591,gene expression lives on on after death,https://miro.medium.com/max/3966/1*GQa3C3MDQfBGYayw2DGdkA.png,5,1,3,25,71,2,NEO.LIFE,Stephanie Pappas,"Apr 26, 2018",7,16800,39
https://medium.com/free-code-camp/is-vanilla-javascript-worth-learning-absolutely-c2c67140ac34,is vanilla javascript worth learning absolutely,https://miro.medium.com/max/2000/1*E-94pGEukt8lDI2aDY3XcQ.jpeg,7,6,0,40,38,0,We’ve moved to freeCodeCamp.org/news,David Kopal,"Aug 23, 2017",7,15900,42
https://stephstclaire.medium.com/11-things-i-wish-i-knew-when-i-started-my-business-3dc264023df5,11 things i wish i knew when i started my business,,3,1,12,1,2,2,,Stephanie St.Claire,"Oct 11, 2013",10,24000,150
https://medium.com/medchainofficial/medchain-airdrop-is-now-live-a442d28591f8,medchain airdrop is now live,https://miro.medium.com/max/2000/1*eaJ5h04V5XVZE0lzumEfkQ.png,1,1,0,7,24,0,MedChain,Ethan Plue,"Jul 18, 2018",1,15000,6
https://medium.com/@hanilim/http-codes-as-valentines-day-comics-8c03c805faa0,http codes as valentines day comics,,18,6,2,19,29,0,,Hani Lim,"Feb 6, 2018",4,16300,31
https://humanparts.medium.com/what-i-gave-my-kid-instead-of-a-smartphone-27c0f028ea78,what i gave my kid instead of a smartphone,https://miro.medium.com/max/700/1*1lfvbJ1t3xyEe9UDg0TGMA.jpeg,4,1,4,21,92,1,,Human Parts,"Feb 21, 2019",7,26000,117
https://medium.com/free-code-camp/javascript-modules-a-beginner-s-guide-783f7d7a5fcc,javascript modules a beginner s guide,https://miro.medium.com/max/2048/1*bcZz-qb_DNpvrNNwQBhQmQ.jpeg,15,7,3,77,33,0,We’ve moved to freeCodeCamp.org/news,Preethi Kasireddy,"Jan 22, 2016",9,16600,132
https://codeburst.io/javascript-what-the-heck-is-a-callback-aba4da2deced,javascript what the heck is a callback,https://miro.medium.com/max/2000/1*pWGJIKats-zuumA3RQNEWQ.jpeg,2,7,0,23,44,1,codeburst,Brandon Morelli,"Jun 12, 2017",5,34000,122
https://nicolascole77.medium.com/how-i-spend-my-free-time-is-why-i-am-successful-112f8f5c25c6,how i spend my free time is why i am successful,https://miro.medium.com/max/8064/1*sbVsjKz9jFiRoVbOB2EkUg.jpeg,1,8,0,43,24,1,,Nicolas Cole,"Sep 27, 2017",4,16100,32
https://medium.com/behavior-design/the-real-reason-apple-and-google-want-you-to-use-your-phone-less-37b2b7f1384,the real reason apple and google want you to use your phone less,https://miro.medium.com/max/1400/0*HISEJYm1AXPthY9-.png,2,4,0,11,66,0,Psychology of Stuff,Nir Eyal,"Jun 4, 2018",4,19800,65
https://medium.com/@hemeon/the-success-and-failure-of-design-inc-99c07a93c8eb,the success and failure of design inc,https://miro.medium.com/max/1400/1*Ir_GsN3CbfscPlpBrgS74w.jpeg,3,5,9,50,44,1,,Marc Hemeon,"Aug 17, 2017",10,15700,55
https://medium.com/s/story/why-my-15-year-old-daughters-reaction-to-13-reasons-why-broke-my-heart-29829f92213c,why my 15 year old daughters reaction to 13 reasons why broke my heart,https://miro.medium.com/max/700/0*7qIhL5mThagjYe6Y.,1,1,0,1,2,0,,Jennifer Sartore Hulst,"May 27, 2018",6,16100,54
https://medium.com/darius-foroux/how-i-work-hard-without-burning-out-4049f56c8d92,how i work hard without burning out,https://miro.medium.com/max/700/1*LcnIva5Di0SxN8ic5_MBiA.jpeg,1,9,9,46,27,1,,The Blog Of Darius Foroux,"May 4, 2018",5,22000,47
https://medium.com/@umpox/be-careful-what-you-copy-invisibly-inserting-usernames-into-text-with-zero-width-characters-18b4e6f17b66,be careful what you copy invisibly inserting usernames into text with zero width characters,https://miro.medium.com/max/1400/1*MmLFbXkHc7oJGZbIeJLeIg.png,1,6,9,20,43,0,,Tom Ross,"Apr 3, 2018",4,17100,40
https://medium.com/free-code-camp/es5-to-esnext-heres-every-feature-added-to-javascript-since-2015-d0c255e13c6e,es5 to esnext heres every feature added to javascript since 2015,https://miro.medium.com/max/2000/1*QZppItKE3Sqdi3kZA-TNGQ.png,4,40,81,426,20,3,We’ve moved to freeCodeCamp.org/news,Flavio Copes,"Feb 13, 2019",40,17100,41
https://medium.com/aergo/kicking-off-the-aergo-public-tde-e5d36d7e3290,kicking off the aergo public tde,,1,5,4,28,54,0,Aergo blog,Phil Zamani,"Sep 13, 2018",8,15600,31
https://blog.bitsrc.io/11-javascript-utility-libraries-you-should-know-in-2018-3646fb31ade,11 javascript utility libraries you should know in 2018,https://miro.medium.com/max/60/1*ABNOknjk6gnMIRnyjT_m4Q.png?q=20,5,14,25,44,24,0,Bits and Pieces,Jonathan Saring,"May 30, 2018",6,18400,39
https://medium.com/personal-growth/the-useless-concept-of-calories-50831730cc81,the useless concept of calories,https://miro.medium.com/max/1400/0*VVFx5W3co61bbugU.jpg,7,1,2,22,82,0,Personal Growth,Dr. Jason Fung,"Nov 13, 2017",7,17400,81
https://medium.com/personal-growth/this-is-what-happened-when-i-turned-my-smart-phone-off-6fc0d8c494be,this is what happened when i turned my smart phone off,https://miro.medium.com/max/3382/1*I-Z1LUFW59hJQgI9aQTDGA.jpeg,10,2,0,2,22,1,Personal Growth,John P. Weiss,"Mar 6, 2018",2,15100,67
https://medium.com/free-code-camp/write-less-do-more-with-javascript-es6-5fd4a8e50ee2,write less do more with javascript es6,https://miro.medium.com/max/2048/1*_g2EvGpJlt4YKcvsNsta7g.png,24,11,1,50,27,1,We’ve moved to freeCodeCamp.org/news,SaidHayani@,"Apr 20, 2018",7,18500,54
https://medium.com/swlh/how-to-make-yourself-work-when-you-dont-have-any-motivation-34a7816d7d6a,how to make yourself work when you dont have any motivation,https://miro.medium.com/max/700/1*uX6DKtNUyb4b_RnIHmRvpg.jpeg,3,4,0,42,27,8,The Startup,Aytekin Tank,"Dec 30, 2018",5,18900,61
https://blog.heartsupport.com/why-im-a-christian-and-continue-to-suck-at-being-one-5d7cb730e3a2,why im a christian and continue to suck at being one,https://miro.medium.com/max/2000/1*RwTCaModAbVxFzd3PlIPiQ.jpeg,1,1,0,26,68,0,HeartSupport,Benjamin Sledge,"Oct 18, 2016",6,22000,283
https://medium.com/hackernoon/why-businesses-fail-at-machine-learning-fbff41c4d5db,why businesses fail at machine learning,https://miro.medium.com/max/60/1*Yi1y98MLXsbWKUhkL_r2aw.png?q=20,4,1,6,25,62,2,HackerNoon.com,Cassie Kozyrkov,"Jun 28, 2018",6,17400,79
https://medium.com/the-ascent/how-i-write-10-000-words-per-day-every-day-818421c980f0,how i write 10 000 words per day every day,https://miro.medium.com/max/1136/1*Jf4a8sA9ZEJuHSE_uQkU6w.png,1,8,2,70,30,4,Ascent Publication,Nicolas Cole,"Sep 7, 2017",8,20000,117
https://medium.com/swlh/how-google-is-slowing-innovation-d53161108ea2,how google is slowing innovation,https://miro.medium.com/max/700/1*dx-pSDX8q77IaoxrAAyzxA.jpeg,5,7,1,103,26,14,The Startup,Aytekin Tank,"Nov 12, 2018",10,15400,50
https://medium.com/refereum/its-battlefield-v-time-stream-for-your-chance-to-win-origin-access-codes-for-pc-4b24ce0d1127,its battlefield v time stream for your chance to win origin access codes for pc,https://miro.medium.com/max/1400/1*-NlVIEkKQGzvttGKDxoZ_Q.png,1,1,1,3,28,0,Refereum,Refereum,"Nov 21, 2018",1,15600,26
https://gen.medium.com/gwyneth-ivanka-and-the-end-of-the-effortless-white-woman-9d8c4e01a026,gwyneth ivanka and the end of the effortless white woman,https://miro.medium.com/max/700/1*Ao1tKkgSIwiPOuMXNy0udg.jpeg,1,1,0,20,103,0,,GEN,"Aug 1, 2018",8,24000,124
https://medium.com/@gemeraproject/gemera-the-colombian-emerald-backed-crypto-token-announces-pre-sale-to-commence-september-10th-fc5931d4ff28,gemera the colombian emerald backed crypto token announces pre sale to commence september 10th,https://miro.medium.com/max/2000/1*hJItLbjl_tTH8h1NVXjKkA.jpeg,3,1,0,1,2,0,,GEMERA,"Aug 2, 2018",3,18600,0
https://blog.prototypr.io/the-ideal-design-workflow-2c200b8e337d,the ideal design workflow,https://miro.medium.com/max/3200/1*VGHy3HWwXni6KLVCSJptCQ.png,28,1,10,32,25,0,,Prototypr,"Jun 2, 2016",5,21000,422
https://devonprice.medium.com/im-a-highly-functional-autistic-it-takes-a-lot-of-work-3b9a67ff36a5,im a highly functional autistic it takes a lot of work,,10,11,0,59,87,0,,Devon Price,"Mar 12, 2018",18,19700,131
https://allanishac.medium.com/tillerson-in-scathing-resignation-letter-quits-before-trump-can-fire-him-1bb7df2eb440,tillerson in scathing resignation letter quits before trump can fire him,https://miro.medium.com/max/1000/1*Eb7VV1q9dW57G_lx81iT2Q.jpeg,3,1,1,25,35,0,,Allan Ishac,"Dec 1, 2017",4,15500,72
https://medium.com/planet-stories/earths-wonders-like-you-ve-never-seen-them-before-ac9e2f39aa56,earths wonders like you ve never seen them before,https://miro.medium.com/max/4000/1*5pfGTL-asUlpYnRlgMRrMQ.jpeg,19,3,1,23,44,0,Planet Stories,Planet,"Mar 29, 2018",6,18200,32
https://medium.com/s/story/notes-to-myself-on-software-engineering-c890f16f4e4d,notes to myself on software engineering,https://miro.medium.com/max/700/0*xf2HMwF1tNFPp-zI,1,1,3,4,8,2,,François Chollet,"Sep 8, 2018",7,17300,0
https://uxdesign.cc/attention-hacking-is-the-epidemic-of-our-generation-e212e111c675,attention hacking is the epidemic of our generation,https://miro.medium.com/max/1400/1*pAznEHBIe-HbsXvIu2lgHw.gif,11,12,10,64,36,5,,UX Collective,"Mar 1, 2018",12,15600,34
https://bettermarketing.pub/21-behaviors-that-will-make-you-brilliant-at-creativity-relationships-c5bdb3d58a28,21 behaviors that will make you brilliant at creativity relationships,https://miro.medium.com/max/1400/1*viR6TsTu96IsGlRnwpI94g.jpeg,2,5,20,119,43,12,,Better Marketing,"Nov 29, 2017",18,32000,100
https://medium.com/refereum/unlock-your-very-own-refereum-dragon-in-hyperdragons-presented-by-mixmarvel-558f973fbab9,unlock your very own refereum dragon in hyperdragons presented by mixmarvel,https://miro.medium.com/max/1400/0*NMsMAnZ2Mn1rw7YT,2,3,1,18,18,0,Refereum,Refereum,"Dec 7, 2018",2,15500,23
https://drjasonfung.medium.com/the-critical-importance-of-time-restricted-feeding-in-weight-loss-fe1dad80d279,the critical importance of time restricted feeding in weight loss,,8,1,9,19,89,0,,Dr. Jason Fung,"May 30, 2018",7,17400,88
https://medium.com/@jencoates/i-am-a-transwoman-i-am-in-the-closet-i-am-not-coming-out-4c2dd1907e42,i am a transwoman i am in the closet i am not coming out,https://miro.medium.com/max/1400/1*QwEsVJ3x5gtGzF5R9SiSFA.jpeg,9,2,9,138,60,0,,Jennifer Coates,"Mar 11, 2016",29,25000,597
https://medium.com/thrive-global/35-things-you-need-to-give-up-to-be-successful-c07c326aec31,35 things you need to give up to be successful,https://miro.medium.com/max/2000/1*g8jpIC-fjTXQbSVYpCuPiQ.jpeg,1,35,0,198,43,4,Thrive Global,"Benjamin Hardy, PhD","Mar 11, 2016",29,14900,55
https://medium.com/@fredrikmorken/why-you-should-stop-using-git-rebase-5552bee4fed1,why you should stop using git rebase,https://miro.medium.com/max/1400/0*fQxnxhrYC6Exwn8d.gif,8,1,9,31,48,0,,Fredrik V. Mørken,"Sep 15, 2017",7,24000,157
https://medium.com/hackernoon/bitcoins-final-boss-22e2a52f9c7d,bitcoins final boss,https://miro.medium.com/max/10000/1*BKsh4xVaQZyLvWXmiauCJQ.jpeg,19,1,3,80,36,1,HackerNoon.com,Daniel Jeffries,"Dec 6, 2017",11,15100,60
https://medium.com/personal-growth/walt-disney-how-to-truly-love-what-you-do-f3449c78ca65,walt disney how to truly love what you do,https://miro.medium.com/max/6000/0*fmKTZkTuTIHhor3b.,2,6,2,42,39,1,Personal Growth,Zat Rana,"May 15, 2018",6,16500,55
https://medium.com/@benjaminhardy/how-to-consistently-act-from-your-deepest-why-and-optimize-your-time-5a473307337,how to consistently act from your deepest why and optimize your time,https://miro.medium.com/max/2000/1*OcjKuCN9wpHOUHMGW5vcTQ.jpeg,2,7,0,168,17,1,,"Benjamin Hardy, PhD","Jan 6, 2018",10,15200,55
https://medium.com/thrive-global/the-1-reason-to-set-unrealistic-goals-and-its-not-achieving-the-goal-607ac6287c87,the 1 reason to set unrealistic goals and its not achieving the goal,https://miro.medium.com/max/2000/1*m8KF1F8NFSbMXETnTdFBCw.png,1,5,3,57,28,0,Thrive Global,"Benjamin Hardy, PhD","May 9, 2018",8,15500,34
https://thewholestory.solutionsjournalism.org/complicating-the-narratives-b91ea06ddf63,complicating the narratives,https://miro.medium.com/max/7200/1*9nto90aAh9MmLBEtSqFTzg.jpeg,4,4,7,155,75,0,The Whole Story,Solutions Journalism,"Jun 27, 2018",39,17500,114
https://blog.sessionstack.com/how-javascript-works-event-loop-and-the-rise-of-async-programming-5-ways-to-better-coding-with-2f077c4438b5,how javascript works event loop and the rise of async programming 5 ways to better coding with,,54,2,15,126,36,1,SessionStack Blog,Alexander Zlatkov,"Oct 11, 2017",17,19900,38
https://medium.com/free-code-camp/explain-bitcoin-like-im-five-73b4257ac833,explain bitcoin like im five,https://miro.medium.com/max/1400/1*d3ASVo4LX_QKtOXaeCdWmg.jpeg,5,6,0,47,33,2,We’ve moved to freeCodeCamp.org/news,Nik Custodio,"Dec 12, 2013",6,17500,122
https://medium.com/@benjaminhardy/do-you-have-a-frozen-personality-if-so-here-are-3-possible-reasons-ef949c0464c0,do you have a frozen personality if so here are 3 possible reasons,https://miro.medium.com/max/2000/1*5CRZArHp2RN4ElcWjQ-00A.jpeg,2,5,9,55,25,0,,"Benjamin Hardy, PhD","Jan 25, 2018",5,15100,40
https://medium.com/@cburniske/cryptoasset-valuations-ac83479ffca7,cryptoasset valuations,https://miro.medium.com/max/60/1*GebXL32NvCXtZy_3mtuk8w.png?q=20,10,5,9,74,63,3,,Chris Burniske,"Sep 24, 2017",18,16900,106
https://medium.com/free-code-camp/coding-interviews-for-dummies-5e048933b82b,coding interviews for dummies,https://miro.medium.com/max/2000/1*Qf9fEs5XdOEQiWX3R6R6ww.jpeg,4,25,58,161,41,2,We’ve moved to freeCodeCamp.org/news,Yangshun Tay,"Sep 21, 2017",29,19200,51
https://medium.com/signal-v-noise/basecamp-doesnt-employ-anyone-in-san-francisco-but-now-we-pay-everyone-as-though-all-did-3ee87013cfc2,basecamp doesnt employ anyone in san francisco but now we pay everyone as though all did,https://miro.medium.com/max/1400/1*J0Znftz9w-YEdOSILoV6kw.jpeg,1,1,1,13,52,0,Signal v. Noise,DHH,"Dec 22, 2017",3,14800,29
https://medium.com/personal-growth/david-hume-why-youre-probably-wrong-about-everything-you-know-62fb4caa2b21,david hume why youre probably wrong about everything you know,https://miro.medium.com/max/1920/1*pOAN-F09Vxk34IDc2jde1g.jpeg,1,6,2,41,39,1,Personal Growth,Zat Rana,"Sep 26, 2018",6,16000,67
https://eand.co/why-is-the-world-giving-up-on-freedom-e50a9bec5303,why is the world giving up on freedom,https://miro.medium.com/max/2400/1*-9BlS4KJSClO7FxKfZuvDA.jpeg,1,1,0,21,106,0,Eudaimonia and Co,umair haque,"Mar 2, 2018",8,15100,67
https://medium.com/free-code-camp/9-neat-javascript-tricks-e2742f2735c3,9 neat javascript tricks,https://miro.medium.com/max/3840/1*nhDglPZmEcmo2KDg7u4gxw.png,1,1,9,14,27,1,We’ve moved to freeCodeCamp.org/news,Alcides Queiroz,"Apr 22, 2018",3,16100,32
https://medium.com/hackernoon/bitcoin-is-outdated-tech-these-3-alternatives-should-be-on-your-radar-57cf806d34df,bitcoin is outdated tech these 3 alternatives should be on your radar,https://miro.medium.com/max/2520/1*wmL2nmVXWx8Bis8l6s7UlQ.png,9,4,0,25,41,0,HackerNoon.com,Coin and Crypto,"Jan 16, 2018",5,15400,84
https://medium.com/swlh/how-to-stay-broke-forever-e7b8a48c6219,how to stay broke forever,https://miro.medium.com/max/12000/1*QSgYggDztMIXAMT2NkAbcQ.jpeg,4,4,1,55,24,4,The Startup,Tim Rettig,"Jul 24, 2018",7,16000,62
https://medium.com/free-code-camp/whats-the-difference-between-javascript-and-ecmascript-cba48c73a2b5,whats the difference between javascript and ecmascript,,16,8,7,61,30,0,We’ve moved to freeCodeCamp.org/news,Michael Aranda,"Oct 28, 2017",8,17000,74
https://medium.com/personal-growth/how-to-make-a-dent-in-the-universe-264d483ee0de,how to make a dent in the universe,https://miro.medium.com/max/1920/1*Boi3JzQJQJmYjjv9lynbVw.jpeg,1,5,2,35,46,2,Personal Growth,Zat Rana,"Sep 30, 2018",6,15900,54
https://medium.com/the-spike/a-new-prime-suspect-for-depression-4a4607a870b0,a new prime suspect for depression,https://miro.medium.com/max/1400/1*8atjnMgv1YE7waQcX5HYaA.jpeg,1,1,0,21,95,0,The Spike,Mark Humphries,"May 1, 2018",7,16400,61
https://medium.com/swlh/why-startups-are-dying-left-and-right-bbb4b1122e8e,why startups are dying left and right,https://miro.medium.com/max/700/1*g0NP2-axFZZE34gAC8QlDw.jpeg,4,8,2,60,23,9,The Startup,Aytekin Tank,"Feb 15, 2018",6,15100,40
https://towardsdatascience.com/who-is-going-to-make-money-in-ai-part-i-77a2f30b8cef,who is going to make money in ai part i,https://miro.medium.com/max/1400/1*KS2f1vPpoKL-tpqKl6uwbg.png,11,1,9,35,99,0,,Towards Data Science,"May 6, 2018",16,17000,58
https://ryanholiday.medium.com/what-nobody-told-you-about-finding-mentors-b9c1e8037868,what nobody told you about finding mentors,https://miro.medium.com/max/1000/1*Y_4baJmff5hW1FFbmpTdnA.jpeg,1,17,9,46,55,0,,Ryan Holiday,"Feb 17, 2018",9,17200,72
https://medium.com/@thefatshadow/to-the-writers-of-insatiable-4c740cf0c5a5,to the writers of insatiable,https://miro.medium.com/max/700/1*euOktxeSiQUxYL_GeJukqA.jpeg,2,1,1,47,72,1,,Your Fat Friend,"Jul 24, 2018",12,17200,0
https://medium.com/darius-foroux/25-things-about-life-i-wish-i-had-known-10-years-ago-61d96e93a028,25 things about life i wish i had known 10 years ago,https://miro.medium.com/max/700/1*IKg4V96nLZaMtz5Cw_ccKg.png,1,1,9,11,28,1,,The Blog Of Darius Foroux,"Feb 8, 2016",5,16200,476
https://medium.com/storyblocks-engineering/these-four-clean-code-tips-will-dramatically-improve-your-engineering-teams-productivity-b5bd121dd150,these four clean code tips will dramatically improve your engineering teams productivity,,4,5,1,29,58,3,Storyblocks Engineering,Jonathan Fulton,"Jun 16, 2017",7,23000,72
https://medium.com/s/user-friendly/why-im-done-saying-user-user-experience-and-ux-in-2019-4fdfc6b7de23,why im done saying user user experience and ux in 2019,https://miro.medium.com/max/700/1*vx2cUrheNP5x_XNSH3QUXQ.jpeg,3,1,0,24,57,2,,Adam Lefton,"Jan 15, 2019",6,16500,126
https://medium.com/s/story/apple-has-lost-its-charm-66d94e2152c7,apple has lost its charm,https://miro.medium.com/max/700/1*xhqtpCeN5rKEmgOMW7xXyw.jpeg,5,1,0,23,135,0,,Noah Halford,"Sep 12, 2017",14,15100,114
https://byrslf.co/to-the-white-woman-i-can-no-longer-be-friends-with-d31629437e1d,to the white woman i can no longer be friends with,https://miro.medium.com/max/1400/1*wqQgCZlMVv8zT009IDAC-w.jpeg,1,1,2,9,111,0,Be Yourself,Tenaja Jordan,"Oct 22, 2017",4,14900,114
https://medium.com/swlh/how-to-write-a-great-resume-for-software-engineers-75d514dd8322,how to write a great resume for software engineers,https://miro.medium.com/max/1000/1*Jx-JPpjQDKRQLAn1jS1bMw.png,2,9,1,52,34,0,The Startup,Zhia Chong,"Mar 20, 2018",9,17900,44
https://medium.com/@anastasialegita/an-honest-review-of-blockchain-whispers-by-a-long-time-follower-24ea1c0a2af7,an honest review of blockchain whispers by a long time follower,,5,1,9,1,2,0,,Tom Harold,"Oct 14, 2018",13,15100,9
https://medium.com/the-mission/the-7-secrets-of-writing-from-the-best-writers-in-the-world-b434e34500dd,the 7 secrets of writing from the best writers in the world,https://miro.medium.com/max/1400/1*rYa8B8dlo_-hthf5BZgMAw.jpeg,8,8,1,24,44,9,Mission.org,Chad Grills,"Nov 1, 2017",6,16200,77
https://uxdesign.cc/7-quick-life-lessons-for-designers-df9b1e08463a,7 quick life lessons for designers,https://miro.medium.com/max/1400/1*Vtv0b9LeMQYJFBCN8rL3iw.png,4,8,0,12,16,0,,UX Collective,"Jul 6, 2018",2,18200,34
https://medium.com/splatterme/masturbate-whenever-you-can-8efdb8514d4f,masturbate whenever you can,https://miro.medium.com/max/700/1*7QbXlsc074UdX0RYFpyqIA.jpeg,1,1,10,37,50,0,,splattered,"Dec 9, 2017",6,17000,66
https://medium.com/dev-channel/a-netflix-web-performance-case-study-c0bcde26a9d9,a netflix web performance case study,https://miro.medium.com/max/16000/1*Pxmm24WKcYUqFC1Fsh_n7g.png,11,2,4,28,45,0,Dev Channel,Addy Osmani,"Nov 5, 2018",7,18300,27
https://medium.com/@manuelsanztp/telegrampromo-is-the-best-alternative-way-of-ico-marketing-339b94849a1a,telegrampromo is the best alternative way of ico marketing,https://miro.medium.com/max/1400/1*boo4ACDm_Okn-baz4So9Xw.jpeg,2,1,0,1,2,0,,Manuel Sanz,"Oct 11, 2018",3,14900,2
https://medium.com/skynetproject/welcome-venkat-tangirala-to-the-opensingularity-foundation-d390ad3bcfe,welcome venkat tangirala to the opensingularity foundation,,1,1,1,7,45,0,Skynet Open Network,Alexander Shi,"Jul 23, 2018",2,20000,1
https://medium.com/hackernoon/now-that-the-fcc-has-repealed-net-neutrality-lets-adopt-it-in-california-fa3bd02101ee,now that the fcc has repealed net neutrality lets adopt it in california,https://miro.medium.com/max/1400/1*en3d0OaEu_xw5abvv1sXug.jpeg,2,1,2,7,60,0,HackerNoon.com,Scott Wiener,"Dec 14, 2017",2,14800,29
https://blog.plan99.net/its-time-to-kill-the-web-974a9fe80c89,its time to kill the web,https://miro.medium.com/max/1400/1*X69-0_Acuq3sOG4h3WPhpw.jpeg,4,5,0,53,62,3,Mike’s blog,Mike Hearn,"Sep 23, 2017",12,15100,121
https://xoelop.medium.com/weve-simulated-the-bitcoin-price-for-the-whole-2018-you-won-t-believe-the-result-4a602679dac2,weve simulated the bitcoin price for the whole 2018 you won t believe the result,,12,4,1,31,39,2,,Xoel López Barata,"Jan 22, 2018",6,14500,37
https://allanishac.medium.com/mueller-on-trump-either-he-has-massive-balls-or-hes-uncommonly-stupid-2e3cf8b6b464,mueller on trump either he has massive balls or hes uncommonly stupid,https://miro.medium.com/max/30/1*RxMtOr0fhXODgZkXyOmqJg.jpeg?q=20,3,1,1,15,38,0,,Allan Ishac,"Mar 20, 2018",3,14900,92
https://medium.com/free-code-camp/what-programming-language-should-i-learn-first-%CA%87d%C4%B1%C9%B9%C9%94s%C9%90%CA%8C%C9%90%C9%BE-%C9%B9%C7%9D%CA%8Dsu%C9%90-19a33b0a467d,what programming language should i learn first %CA%87d%C4%B1%C9%B9%C9%94s%C9%90%CA%8C%C9%90%C9%BE %C9%B9%C7%9D%CA%8Dsu%C9%90,https://miro.medium.com/max/4096/1*1XEF9NuNQy0rSu4kVdbb6A.jpeg,22,11,1,87,23,9,We’ve moved to freeCodeCamp.org/news,Quincy Larson,"Nov 3, 2016",10,22000,219
https://medium.com/@dojalumni/statement-by-former-federal-prosecutors-8ab7691c2aa1,statement by former federal prosecutors,,1,1,9,25,47,0,,DOJ Alumni,"May 6, 2019",4,16500,85
https://medium.com/@SenSanders/our-pattern-of-doing-nothing-must-end-9161faeded85,our pattern of doing nothing must end,https://miro.medium.com/max/6144/1*uABgM4V7tGAOg-gmnqHz4A.png,1,1,9,11,39,0,,Bernie Sanders,"Nov 7, 2017",2,14900,84
https://medium.com/friendz-es/friendz-un-modelo-de-negocio-poco-convencional-ab0012123b96,friendz un modelo de negocio poco convencional,https://miro.medium.com/max/1400/1*ntqLssDZV6h15z2iacWJWg.png,3,1,1,23,36,0,Friendz_ES,Friendz,"Jan 12, 2018",4,14900,1
https://caityjohnstone.medium.com/trump-isnt-another-hitler-he-s-another-obama-51ea7db498b4,trump isnt another hitler he s another obama,https://miro.medium.com/max/1400/1*DYDHW3nSTTA58fhDo2eKPw.png,7,1,9,27,77,0,,Caitlin Johnstone,"Jan 6, 2018",8,14400,138
https://blog.sessionstack.com/how-javascript-works-memory-management-how-to-handle-4-common-memory-leaks-3f28b94cfbec,how javascript works memory management how to handle 4 common memory leaks,https://miro.medium.com/max/60/1*slxXgq_TO38TgtoKpWa_jQ.png?q=20,8,1,20,82,45,3,SessionStack Blog,Alexander Zlatkov,"Sep 13, 2017",18,18600,69
https://medium.com/hackernoon/the-stress-of-remote-working-38be5bdcf4da,the stress of remote working,,4,2,2,40,68,0,HackerNoon.com,Martin De Wulf,"Jan 9, 2018",10,15700,86
https://medium.com/s/story/why-sleep-on-it-is-the-most-useful-advice-for-learning-and-also-the-most-neglected-86b20249f06d,why sleep on it is the most useful advice for learning and also the most neglected,https://miro.medium.com/max/700/1*4lanQgSYoYjiqvDVpqR4Lg.jpeg,1,1,0,1,2,1,,Junaid Mubeen,"Mar 4, 2018",4,14900,50
https://medium.com/@NabeenaM/history-of-the-web-timeline-infographic-celebrating-30-years-of-the-world-wide-web-2e14d696c9d2,history of the web timeline infographic celebrating 30 years of the world wide web,https://miro.medium.com/max/1400/1*xGT24tw23ZNs_dFM7B3yRw.jpeg,11,10,9,1,2,5,,Nabeena Mali,"Mar 7, 2019",14,14400,2
https://medium.com/the-establishment/when-you-cant-throw-all-men-into-the-ocean-start-over-what-can-you-do-a9e48b040d08,when you cant throw all men into the ocean start over what can you do,https://miro.medium.com/max/700/1*fy4vJeXUlSOBvkpiJMmqQw.png,14,1,2,29,68,5,The Establishment,Ijeoma Oluo,"Nov 11, 2017",9,14900,0
https://medium.com/accelerated-intelligence/if-you-dont-want-to-regret-your-life-30-years-later-make-this-one-choice-right-now-1cc137516df0,if you dont want to regret your life 30 years later make this one choice right now,https://miro.medium.com/max/1400/1*WlT_yJrarvPbvoz61L8W-w.jpeg,3,3,0,35,51,3,Accelerated Intelligence,Michael Simmons,"Nov 1, 2017",7,15500,32
https://gen.medium.com/everyones-missing-the-obvious-when-it-comes-to-the-declining-u-s-birth-rate-679abebb854b,everyones missing the obvious when it comes to the declining u s birth rate,https://miro.medium.com/max/700/1*CpM-3QvcXBTsxcyTVhM2mg.jpeg,1,8,0,29,59,1,,GEN,"Jan 14, 2019",7,32000,216
https://medium.com/hackernoon/the-2018-devops-roadmap-31588d8670cb,the 2018 devops roadmap,https://miro.medium.com/max/1400/1*TLAWV1AQAnbMj9Ravbgq7A.png,14,12,8,48,46,1,HackerNoon.com,javinpaul,"Oct 8, 2018",10,20000,55
https://humanparts.medium.com/when-motel-6-called-the-cops-on-a-dying-girl-ed1aa4768cf9,when motel 6 called the cops on a dying girl,https://miro.medium.com/max/700/1*_--cnbdNrbHjMrdU6O_VjQ.jpeg,1,1,0,1,2,0,,Human Parts,"Nov 30, 2018",8,17200,42
https://medium.com/free-code-camp/securing-node-js-restful-apis-with-json-web-tokens-9f811a92bb52,securing node js restful apis with json web tokens,https://miro.medium.com/max/3840/1*0ABaK4SrXGUnXgmXqMkZtA.png,9,7,1,63,48,2,We’ve moved to freeCodeCamp.org/news,Adnan Rahić,"Sep 4, 2017",14,17400,47
https://medium.com/bible-study-fellowship/bsf-news-discussion-group-options-15803dbe35a9,bsf news discussion group options,https://miro.medium.com/max/1400/1*WFNfxWaElJ0DR0WSOsak9w.jpeg,2,1,1,30,48,5,Bible Study Fellowship,BSF Media Team,"Feb 9, 2018",6,14900,91
